Save Set Summary

Server Name: all
Group Name: all
Client Name: all
Save Set Name: all
Backup Type: all
Level: all
Save Time: from earliest available to 12/4/08 4:53:02 PM

Save Set Name,Amount of Data,Number of Files,Number of Save Sets
/arcbk/arch_1_74250.arc,536419516,65,1
/arcbk/arch_1_74253.arc,3877952,65,1
/arcbk/arch_1_74254.arc,536419628,65,1
/arcbk/arch_1_74283.arc,536416344,65,1
/arcbk/arch_1_74284.arc,536420468,65,1
/arcbk/arch_1_74285.arc,536420496,65,1
/arcbk/arch_1_74286.arc,536420524,65,1
/arcbk/arch_1_74289.arc,536420608,65,1
/arcbk/arch_1_74290.arc,536420636,65,1
/arcbk/arch_1_74291.arc,536420664,65,1
/arcbk/arch_1_74292.arc,536420692,65,1
/arcbk/arch_1_74293.arc,536420720,65,1
/arcbk/arch_1_74294.arc,536420748,65,1
/arcbk/arch_1_74295.arc,536420776,65,1
/arcbk/arch_1_74296.arc,536420804,65,1
/arcbk/arch_1_74297.arc,536420832,65,1
/arcbk/arch_1_74298.arc,536420860,65,1
/arcbk/arch_1_74299.arc,536420888,65,1
/arcbk/arch_1_74300.arc,536420916,65,1
/arcbk/arch_1_74301.arc,536417360,65,1
/arcbk/arch_1_74302.arc,536420972,65,1
/arcbk/arch_1_74305.arc,2760996,65,1
/arcbk/arch_1_74306.arc,536421084,65,1
/arcbk/arch_1_74345.arc,536422176,65,1
/arcbk/arch_1_74346.arc,536422204,65,1
/arcbk/arch_1_74347.arc,536422232,65,1
/arcbk/arch_1_74348.arc,536422260,65,1
/arcbk/arch_1_74349.arc,536422288,65,1
/arcbk/arch_1_74350.arc,536415148,65,1
/arcbk/arch_1_74351.arc,536422344,65,1
/arcbk/arch_1_74352.arc,536422372,65,1
/arcbk/arch_1_74353.arc,536421888,65,1
/arcbk/arch_1_74354.arc,536422428,65,1
/arcbk/arch_1_74355.arc,536422456,65,1
/arcbk/arch_1_74356.arc,536422484,65,1
/arcbk/arch_1_74357.arc,536422512,65,1
/arcbk/arch_1_74358.arc,536422540,65,1
/arcbk/arch_1_74361.arc,687556,65,1
/arcbk/arch_1_74388.arc,536423380,65,1
/arcbk/arch_1_74389.arc,536423408,65,1
/arcbk/arch_1_74390.arc,536423436,65,1
/arcbk/arch_1_74391.arc,536423464,65,1
/arcbk/arch_1_74392.arc,536423492,65,1
/arcbk/arch_1_74393.arc,536423520,65,1
/arcbk/arch_1_74394.arc,536423548,65,1
/arcbk/arch_1_74395.arc,536423576,65,1
/arcbk/arch_1_74396.arc,536423604,65,1
/arcbk/arch_1_74397.arc,536423632,65,1
/arcbk/arch_1_74398.arc,536423660,65,1
/arcbk/arch_1_74399.arc,536421640,65,1
/arcbk/arch_1_74400.arc,536423716,65,1
/arcbk/arch_1_74403.arc,830580,65,1
/arcbk/arch_1_74404.arc,536423828,65,1
/arcbk/arch_1_74405.arc,536423856,65,1
/arcbk/arch_1_74431.arc,536424584,65,1
/arcbk/arch_1_74432.arc,536424612,65,1
/arcbk/arch_1_74433.arc,536424640,65,1
/arcbk/arch_1_74434.arc,536424668,65,1
/arcbk/arch_1_74435.arc,536424696,65,1
/arcbk/arch_1_74436.arc,536424724,65,1
/arcbk/arch_1_74437.arc,536424752,65,1
/arcbk/arch_1_74438.arc,536424780,65,1
/arcbk/arch_1_74439.arc,536424808,65,1
/arcbk/arch_1_74440.arc,536424836,65,1
/arcbk/arch_1_74441.arc,536424864,65,1
/arcbk/arch_1_74442.arc,536424892,65,1
/arcbk/arch_1_74443.arc,536424920,65,1
/arcbk/arch_1_74444.arc,536424948,65,1
/arcbk/arch_1_74445.arc,536424976,65,1
/arcbk/arch_1_74446.arc,536425004,65,1
/arcbk/arch_1_74447.arc,536425032,65,1
/arcbk/arch_1_74448.arc,536425060,65,1
/arcbk/arch_1_74451.arc,932812,65,1
/arcbk/arch_1_74452.arc,536425172,65,1
/arcbk/arch_1_74479.arc,536426096,66,1
/arcbk/arch_1_74480.arc,536426124,66,1
/arcbk/arch_1_74481.arc,536426152,66,1
/arcbk/arch_1_74482.arc,536426180,66,1
/arcbk/arch_1_74483.arc,536426208,66,1
/arcbk/arch_1_74484.arc,536426236,66,1
/arcbk/arch_1_74485.arc,536426264,66,1
/arcbk/arch_1_74486.arc,536426292,66,1
/arcbk/arch_1_74487.arc,536426320,66,1
/arcbk/arch_1_74488.arc,536426348,66,1
/arcbk/arch_1_74489.arc,536426376,66,1
/arcbk/arch_1_74490.arc,536426404,66,1
/arcbk/arch_1_74491.arc,536426432,66,1
/arcbk/arch_1_74492.arc,536426460,66,1
/arcbk/arch_1_74493.arc,536426488,66,1
/arcbk/arch_1_74494.arc,536426004,66,1
/arcbk/arch_1_74495.arc,536426544,66,1
/arcbk/arch_1_74496.arc,536426572,66,1
/arcbk/arch_1_74499.arc,830364,66,1
/arcbk/arch_1_74500.arc,536426684,66,1
/arcbk/arch_1_74527.arc,536427440,66,1
/arcbk/arch_1_74528.arc,536427468,66,1
/arcbk/arch_1_74529.arc,536427496,66,1
/arcbk/arch_1_74530.arc,536427524,66,1
/arcbk/arch_1_74531.arc,536427552,66,1
/arcbk/arch_1_74532.arc,536427580,66,1
/arcbk/arch_1_74533.arc,536427608,66,1
/arcbk/arch_1_74534.arc,536427636,66,1
/arcbk/arch_1_74535.arc,536427664,66,1
/arcbk/arch_1_74536.arc,536427692,66,1
/arcbk/arch_1_74537.arc,536427720,66,1
/arcbk/arch_1_74538.arc,536427748,66,1
/arcbk/arch_1_74539.arc,536427776,66,1
/arcbk/arch_1_74542.arc,536426836,66,1
/arcbk/arch_1_74543.arc,536427888,66,1
/arcbk/arch_1_74544.arc,536427916,66,1
/arcbk/arch_1_74545.arc,536424360,66,1
/arcbk/arch_1_74573.arc,536428728,66,1
/arcbk/arch_1_74574.arc,536428756,66,1
/arcbk/arch_1_74602.arc,536429540,66,1
/arcbk/arch_1_74603.arc,536429568,66,1
/arcbk/arch_1_74604.arc,536429596,66,1
/arcbk/arch_1_74605.arc,536429624,66,1
/arcbk/arch_1_74606.arc,536429652,66,1
/arcbk/arch_1_74607.arc,536429680,66,1
/arcbk/arch_1_74608.arc,536429708,66,1
/arcbk/arch_1_74609.arc,536429736,66,1
/arcbk/arch_1_74610.arc,536429764,66,1
/arcbk/arch_1_74611.arc,536429792,66,1
/arcbk/arch_1_74612.arc,536429820,66,1
/arcbk/arch_1_74613.arc,536429848,66,1
/arcbk/arch_1_74614.arc,536429876,66,1
/arcbk/arch_1_74615.arc,536429904,66,1
/arcbk/arch_1_74616.arc,536429932,66,1
/arcbk/arch_1_74617.arc,536429960,66,1
/arcbk/arch_1_74618.arc,536429988,66,1
/arcbk/arch_1_74619.arc,536430016,66,1
/arcbk/arch_1_74620.arc,536430044,66,1
/arcbk/arch_1_74621.arc,536422904,66,1
/arcbk/arch_1_74622.arc,536430100,66,1
/arcbk/arch_1_74625.arc,4637212,66,1
/arcbk/arch_1_74637.arc,536426424,66,1
/arcbk/arch_1_74638.arc,536428500,66,1
/arcbk/arch_1_74639.arc,536430576,66,1
/arcbk/arch_1_74640.arc,536430604,66,1
/arcbk/arch_1_74641.arc,536430632,66,1
/arcbk/arch_1_74642.arc,536430660,66,1
/arcbk/arch_1_74643.arc,536430688,66,1
/arcbk/arch_1_74644.arc,536430716,66,1
/arcbk/arch_1_74645.arc,536430744,66,1
/arcbk/arch_1_74646.arc,536430772,66,1
/arcbk/arch_1_74649.arc,536430856,66,1
/arcbk/arch_1_74650.arc,536430884,66,1
/arcbk/arch_1_74651.arc,536430912,66,1
/arcbk/arch_1_74652.arc,536430940,66,1
/arcbk/arch_1_74653.arc,536430968,66,1
/arcbk/arch_1_74654.arc,536430996,66,1
/arcbk/arch_1_74655.arc,536431024,66,1
/arcbk/arch_1_74656.arc,536425932,66,1
/arcbk/arch_1_74657.arc,536431080,66,1
/arcbk/arch_1_74658.arc,536428548,66,1
/arcbk/arch_1_74661.arc,1584100,66,1
/arcbk/arch_1_74662.arc,536431220,66,1
/arcbk/arch_1_74687.arc,536431920,66,1
/arcbk/arch_1_74688.arc,536431948,66,1
/arcbk/arch_1_74689.arc,536431976,66,1
/arcbk/arch_1_74690.arc,536432004,66,1
/arcbk/arch_1_74691.arc,536432032,66,1
/arcbk/arch_1_74692.arc,536432060,66,1
/arcbk/arch_1_74693.arc,536432088,66,1
/arcbk/arch_1_74694.arc,536432116,66,1
/arcbk/arch_1_74695.arc,536432144,66,1
/arcbk/arch_1_74696.arc,536432172,66,1
/arcbk/arch_1_74697.arc,536432200,66,1
/arcbk/arch_1_74698.arc,536432228,66,1
/arcbk/arch_1_74699.arc,536432256,66,1
/arcbk/arch_1_74700.arc,536432284,66,1
/arcbk/arch_1_74701.arc,536432312,66,1
/arcbk/arch_1_74702.arc,536432340,66,1
/arcbk/arch_1_74703.arc,536432368,66,1
/arcbk/arch_1_74707.arc,1983284,66,1
/arcbk/arch_1_74708.arc,536432508,66,1
/arcbk/arch_1_74709.arc,536432536,66,1
/arcbk/arch_1_74734.arc,536433236,66,1
/arcbk/arch_1_74735.arc,536433264,66,1
/arcbk/arch_1_74736.arc,536433292,66,1
/arcbk/arch_1_74737.arc,536433320,66,1
/arcbk/arch_1_74738.arc,536433348,66,1
/arcbk/arch_1_74739.arc,536433376,66,1
/arcbk/arch_1_74740.arc,536433404,66,1
/arcbk/arch_1_74741.arc,536433432,66,1
/arcbk/arch_1_74742.arc,536433460,66,1
/arcbk/arch_1_74743.arc,536433488,66,1
/arcbk/arch_1_74744.arc,536433516,66,1
/arcbk/arch_1_74745.arc,536433544,66,1
/arcbk/arch_1_74746.arc,536433572,66,1
/arcbk/arch_1_74747.arc,536433600,66,1
/arcbk/arch_1_74748.arc,536433628,66,1
/arcbk/arch_1_74751.arc,572668,66,1
/arcbk/arch_1_74752.arc,536433740,66,1
/arcbk/arch_1_74778.arc,536434636,67,1
/arcbk/arch_1_74779.arc,536434664,67,1
/arcbk/arch_1_74780.arc,536434692,67,1
/arcbk/arch_1_74781.arc,536434720,67,1
/arcbk/arch_1_74782.arc,536434748,67,1
/arcbk/arch_1_74833.arc,536436176,67,1
/arcbk/arch_1_74834.arc,536436204,67,1
/arcbk/arch_1_74835.arc,536436232,67,1
/arcbk/arch_1_74836.arc,536436260,67,1
/arcbk/arch_1_74837.arc,536436288,67,1
/arcbk/arch_1_74838.arc,536436316,67,1
/arcbk/arch_1_74839.arc,536436344,67,1
/arcbk/arch_1_74840.arc,536436372,67,1
/arcbk/arch_1_74841.arc,536436400,67,1
/arcbk/arch_1_74842.arc,536436428,67,1
/arcbk/arch_1_74845.arc,536436512,67,1
/arcbk/arch_1_74906.arc,536438220,67,1
/arcbk/arch_1_74907.arc,536435176,67,1
/arcbk/arch_1_74908.arc,536438276,67,1
/arcbk/arch_1_74932.arc,536438948,67,1
/arcbk/arch_1_74933.arc,536438976,67,1
/arcbk/arch_1_74934.arc,536439004,67,1
/arcbk/arch_1_74935.arc,536439032,67,1
/arcbk/arch_1_74936.arc,536439060,67,1
/arcbk/arch_1_74967.arc,536439928,67,1
/arcbk/arch_1_74978.arc,536440236,67,1
/arcbk/arch_1_74979.arc,536440264,67,1
/arcbk/arch_1_74980.arc,536440292,67,1
/arcbk/arch_1_74999.arc,536440824,67,1
/arcbk/arch_1_75002.arc,536440908,67,1
/arcbk/arch_1_75003.arc,536440936,67,1
/arcbk/arch_1_75021.arc,536437856,67,1
/arcbk/arch_1_75022.arc,536441468,67,1
/arcbk/arch_1_75045.arc,536442280,68,1
/arcbk/arch_1_75046.arc,536442308,68,1
/arcbk/arch_1_75047.arc,536442336,68,1
/arcbk/arch_1_75048.arc,536442364,68,1
/arcbk/arch_1_75049.arc,536442392,68,1
/arcbk/arch_1_75050.arc,536442420,68,1
/arcbk/arch_1_75051.arc,536442448,68,1
/arcbk/arch_1_75052.arc,536442476,68,1
/arcbk/arch_1_75053.arc,536442504,68,1
/arcbk/arch_1_75054.arc,536442532,68,1
/arcbk/arch_1_75059.arc,536442672,68,1
/arcbk/arch_1_75063.arc,536441248,68,1
/arcbk/arch_1_75067.arc,536442896,68,1
/arcbk/arch_1_75166.arc,536445668,68,1
/arcbk/arch_1_75167.arc,536445696,68,1
/arcbk/arch_1_75168.arc,536445724,68,1
/arcbk/arch_1_75280.arc,536448860,68,1
/arcbk/arch_1_75295.arc,536446720,68,1
/arcbk/arch_1_75296.arc,536449308,68,1
/arcbk/arch_1_75321.arc,536450176,69,1
/arcbk/arch_1_75322.arc,536450204,69,1
/arcbk/arch_1_75323.arc,536450232,69,1
/arcbk/arch_1_75324.arc,536450260,69,1
/arcbk/arch_1_75325.arc,536450288,69,1
/arcbk/arch_1_75330.arc,536450428,69,1
/arcbk/arch_1_75331.arc,536450456,69,1
/arcbk/arch_1_75332.arc,536450484,69,1
/arcbk/arch_1_75335.arc,536450568,69,1
/arcbk/arch_1_75336.arc,536450596,69,1
/arcbk/arch_1_75337.arc,536450624,69,1
/arcbk/arch_1_75338.arc,536450652,69,1
/arcbk/arch_1_75339.arc,536450680,69,1
/arcbk/arch_1_75340.arc,536450708,69,1
/arcbk/arch_1_75341.arc,536450736,69,1
/arcbk/arch_1_75342.arc,536447180,69,1
/arcbk/arch_1_75399.arc,536452360,69,1
/arcbk/arch_1_75400.arc,536452388,69,1
/arcbk/arch_1_75401.arc,536452416,69,1
/arcbk/arch_1_75428.arc,536453172,69,1
/arcbk/arch_1_75429.arc,536453200,69,1
/arcbk/arch_1_75430.arc,536453228,69,1
/arcbk/arch_1_75431.arc,536453256,69,1
/arcbk/arch_1_75432.arc,536453284,69,1
/arcbk/arch_1_75433.arc,536453312,69,1
/arcbk/arch_1_75444.arc,536453620,69,1
/arcbk/arch_1_75445.arc,536453648,69,1
/arcbk/arch_1_75446.arc,536453676,69,1
/arcbk/arch_1_75447.arc,536453704,69,1
/arcbk/arch_1_75448.arc,536453732,69,1
/arcbk/arch_1_75451.arc,536453816,69,1
/arcbk/arch_1_75452.arc,536453844,69,1
/arcbk/arch_1_75453.arc,536453872,69,1
/arcbk/arch_1_75456.arc,536453956,69,1
/arcbk/arch_1_75457.arc,536453984,69,1
/arcbk/arch_1_75596.arc,536458044,70,1
/arcbk/arch_1_75599.arc,536458128,70,1
/arcbk/arch_1_75636.arc,536459164,70,1
/arcbk/arch_1_75639.arc,536459248,70,1
/arcbk/arch_1_75640.arc,536459276,70,1
/arcbk/arch_1_75641.arc,536459304,70,1
/arcbk/arch_1_75642.arc,536459332,70,1
/arcbk/arch_1_75643.arc,536459360,70,1
/arcbk/arch_1_75644.arc,536459388,70,1
/arcbk/arch_1_75645.arc,536459416,70,1
/arcbk/arch_1_75646.arc,536459444,70,1
/arcbk/arch_1_75754.arc,536462468,70,1
/arcbk/arch_1_75757.arc,1018360,70,1
/arcbk/arch_1_75758.arc,536455924,70,1
/arcbk/arch_1_75759.arc,536462608,70,1
/arcbk/arch_1_75760.arc,536462636,70,1
/arcbk/arch_1_75803.arc,536463840,70,1
/arcbk/arch_1_75804.arc,536463868,70,1
/arcbk/arch_1_75805.arc,536463896,70,1
/arcbk/arch_1_75806.arc,536461364,70,1
/arcbk/arch_1_75807.arc,536461904,70,1
/arcbk/arch_1_75808.arc,536463980,70,1
/arcbk/arch_1_75885.arc,536466304,71,1
/arcbk/arch_1_75932.arc,536467620,71,1
/arcbk/arch_1_75945.arc,536467984,71,1
/arcbk/arch_1_75946.arc,536468012,71,1
/arcbk/arch_1_75947.arc,536468040,71,1
/arcbk/arch_1_75990.arc,536469244,71,1
/arcbk/arch_1_75991.arc,536469272,71,1
/arcbk/arch_1_75992.arc,536469300,71,1
/arcbk/arch_1_75993.arc,536469328,71,1
/arcbk/arch_1_76026.arc,536470252,71,1
/arcbk/arch_1_76029.arc,536470336,71,1
/arcbk/arch_1_76030.arc,536466268,71,1
/arcbk/arch_1_76031.arc,536470392,71,1
/arcbk/arch_1_76032.arc,536470420,71,1
/arcbk/arch_1_76035.arc,536470504,71,1
/arcbk/arch_1_76036.arc,536470532,71,1
/arcbk/arch_1_76037.arc,536470560,71,1
/arcbk/arch_1_76038.arc,536470588,71,1
/arcbk/arch_1_76039.arc,536470616,71,1
/arcbk/arch_1_76040.arc,536470644,71,1
/arcbk/arch_1_76041.arc,536470672,71,1
/arcbk/arch_1_76044.arc,3955732,71,1
/arcbk/arch_1_76047.arc,536470840,71,1
/arcbk/arch_1_76048.arc,536470868,71,1
/arcbk/arch_1_76049.arc,536470896,71,1
/arcbk/arch_1_76050.arc,536470924,71,1
/arcbk/arch_1_76056.arc,536471092,71,1
/arcbk/arch_1_76057.arc,536471120,71,1
/arcbk/arch_1_76058.arc,536471148,71,1
/arcbk/arch_1_76059.arc,536471176,71,1
/arcbk/arch_1_76060.arc,536471204,71,1
/arcbk/arch_1_76061.arc,536471232,71,1
/arcbk/arch_1_76072.arc,536471540,71,1
/arcbk/arch_1_76077.arc,536471680,71,1
/arcbk/arch_1_76078.arc,536471708,71,1
/arcbk/arch_1_76081.arc,536471792,71,1
/arcbk/arch_1_76095.arc,536472184,71,1
/arcbk/arch_1_76098.arc,536472268,71,1
/arcbk/arch_1_76101.arc,727044,71,1
/arcbk/arch_1_76102.arc,536472380,71,1
/arcbk/arch_1_76103.arc,536472408,71,1
/arcbk/arch_1_76140.arc,536473444,71,1
/arcbk/arch_1_76141.arc,536473472,71,1
/arcbk/arch_1_76142.arc,536473500,71,1
/arcbk/arch_1_76143.arc,536473528,71,1
/arcbk/arch_1_76144.arc,536473556,71,1
/arcbk/arch_1_76145.arc,536473584,71,1
/arcbk/arch_1_76154.arc,536474004,72,1
/arcbk/arch_1_76249.arc,536476664,72,1
/arcbk/arch_1_76250.arc,536476692,72,1
/arcbk/arch_1_76253.arc,536476776,72,1
/arcbk/arch_1_76267.arc,536477168,72,1
/arcbk/arch_1_76268.arc,536477196,72,1
/arcbk/arch_1_76269.arc,536477224,72,1
/arcbk/arch_1_76272.arc,536477308,72,1
/arcbk/arch_1_76273.arc,536477336,72,1
/arcbk/arch_1_76276.arc,536477420,72,1
/arcbk/arch_1_76279.arc,536477504,72,1
/arcbk/arch_1_76280.arc,536477532,72,1
/arcbk/arch_1_76281.arc,536477560,72,1
/arcbk/arch_1_76282.arc,536477588,72,1
/arcbk/arch_1_76293.arc,536477896,72,1
/arcbk/arch_1_76304.arc,536478204,72,1
/arcbk/arch_1_76333.arc,536479016,72,1
/arcbk/arch_1_76336.arc,536479100,72,1
/arcbk/arch_1_76337.arc,536479128,72,1
/arcbk/arch_1_76341.arc,1139508,72,1
/arcbk/arch_1_76342.arc,536479268,72,1
/arcbk/arch_1_76345.arc,536479352,72,1
/arcbk/arch_1_76348.arc,536479436,72,1
/arcbk/arch_1_76349.arc,536479464,72,1
/arcbk/arch_1_76358.arc,536475108,72,1
/arcbk/arch_1_76359.arc,536479744,72,1
/arcbk/arch_1_76360.arc,536477212,72,1
/arcbk/arch_1_76361.arc,536479800,72,1
/arcbk/arch_1_76364.arc,536479884,72,1
/arcbk/arch_1_76365.arc,536478888,72,1
/arcbk/arch_1_76366.arc,536479940,72,1
/arcbk/arch_1_76367.arc,536479968,72,1
/arcbk/arch_1_76370.arc,536480052,72,1
/arcbk/arch_1_76371.arc,536478544,72,1
/arcbk/arch_1_76372.arc,536480108,72,1
/arcbk/arch_1_76373.arc,536480136,72,1
/arcbk/arch_1_76374.arc,536480164,72,1
/arcbk/arch_1_76377.arc,536480248,72,1
/arcbk/arch_1_76380.arc,536480332,72,1
/arcbk/arch_1_76383.arc,536480416,72,1
/arcbk/arch_1_76384.arc,536480444,72,1
/arcbk/arch_1_76385.arc,536480472,72,1
/arcbk/arch_1_76386.arc,536480500,72,1
/arcbk/arch_1_76387.arc,536480528,72,1
/arcbk/arch_1_76388.arc,536480556,72,1
/arcbk/arch_1_76389.arc,536480584,72,1
/arcbk/arch_1_76390.arc,536480612,72,1
/arcbk/arch_1_76393.arc,536480696,72,1
/arcbk/arch_1_76394.arc,536480724,72,1
/arcbk/arch_1_76403.arc,536480976,72,1
/arcbk/arch_1_76404.arc,536481004,72,1
/arcbk/arch_1_76412.arc,536481228,72,1
/arcbk/arch_1_76413.arc,536481256,72,1
/arcbk/arch_1_76420.arc,536481452,72,1
/arcbk/arch_1_76421.arc,536481480,72,1
/arcbk/arch_1_76422.arc,536481508,72,1
/arcbk/arch_1_76459.arc,536482712,73,1
/arcbk/arch_1_76460.arc,536482740,73,1
/arcbk/arch_1_76461.arc,536482768,73,1
/arcbk/arch_1_76462.arc,536482796,73,1
/arcbk/arch_1_76463.arc,536482824,73,1
/arcbk/arch_1_76464.arc,536482852,73,1
/arcbk/arch_1_76465.arc,536482880,73,1
/arcbk/arch_1_76466.arc,536482908,73,1
/arcbk/arch_1_76467.arc,536482936,73,1
/arcbk/arch_1_76468.arc,536482964,73,1
/arcbk/arch_1_76469.arc,536482992,73,1
/arcbk/arch_1_76470.arc,536483020,73,1
/arcbk/arch_1_76471.arc,536482024,73,1
/arcbk/arch_1_76474.arc,536483132,73,1
/arcbk/arch_1_76477.arc,536483216,73,1
/arcbk/arch_1_76478.arc,536483244,73,1
/arcbk/arch_1_76479.arc,536483272,73,1
/arcbk/arch_1_76480.arc,536481764,73,1
/arcbk/arch_1_76481.arc,536483328,73,1
/arcbk/arch_1_76482.arc,536483356,73,1
/arcbk/arch_1_76483.arc,536483384,73,1
/arcbk/arch_1_76484.arc,536483412,73,1
/arcbk/arch_1_76485.arc,536483440,73,1
/arcbk/arch_1_76486.arc,536481420,73,1
/arcbk/arch_1_76489.arc,536483552,73,1
/arcbk/arch_1_76490.arc,536483580,73,1
/arcbk/arch_1_76493.arc,536483664,73,1
/arcbk/arch_1_76494.arc,536483692,73,1
/arcbk/arch_1_76495.arc,536483720,73,1
/arcbk/arch_1_76496.arc,536483748,73,1
/arcbk/arch_1_76499.arc,2156004,73,1
/arcbk/arch_1_76500.arc,536483860,73,1
/arcbk/arch_1_76501.arc,536483888,73,1
/arcbk/arch_1_76502.arc,536483916,73,1
/arcbk/arch_1_76503.arc,536483944,73,1
/arcbk/arch_1_76504.arc,536483972,73,1
/arcbk/arch_1_76505.arc,536484000,73,1
/arcbk/arch_1_76506.arc,536478396,73,1
/arcbk/arch_1_76512.arc,536481636,73,1
/arcbk/arch_1_76513.arc,536484224,73,1
/arcbk/arch_1_76514.arc,536484252,73,1
/arcbk/arch_1_76515.arc,536484280,73,1
/arcbk/arch_1_76516.arc,536484308,73,1
/arcbk/arch_1_76517.arc,536484336,73,1
/arcbk/arch_1_76518.arc,536484364,73,1
/arcbk/arch_1_76519.arc,536484392,73,1
/arcbk/arch_1_76520.arc,536484420,73,1
/arcbk/arch_1_76521.arc,536484448,73,1
/arcbk/arch_1_76522.arc,536484476,73,1
/arcbk/arch_1_76523.arc,536479384,73,1
/arcbk/arch_1_76524.arc,536484532,73,1
/arcbk/arch_1_76525.arc,536484560,73,1
/arcbk/arch_1_76526.arc,536484588,73,1
/arcbk/arch_1_76531.arc,536484728,73,1
/arcbk/arch_1_76534.arc,536484812,73,1
/arcbk/arch_1_76535.arc,536484840,73,1
/arcbk/arch_1_76536.arc,536484868,73,1
/arcbk/arch_1_76537.arc,536484896,73,1
/arcbk/arch_1_76538.arc,536484924,73,1
/arcbk/arch_1_76539.arc,536484952,73,1
/arcbk/arch_1_76540.arc,536484980,73,1
/arcbk/arch_1_76541.arc,536485008,73,1
/arcbk/arch_1_76546.arc,536481564,73,1
/arcbk/arch_1_76670.arc,536488620,73,1
/arcbk/arch_1_76671.arc,536488648,73,1
/arcbk/arch_1_76674.arc,536488732,73,1
/arcbk/arch_1_76677.arc,536488816,73,1
/arcbk/arch_1_76682.arc,536488956,73,1
/arcbk/arch_1_76687.arc,536489096,73,1
/arcbk/arch_1_76692.arc,536489236,73,1
/arcbk/arch_1_76693.arc,536489264,73,1
/arcbk/arch_1_76696.arc,1971020,73,1
/arcbk/arch_1_76697.arc,536489376,73,1
/arcbk/arch_1_76700.arc,536489460,73,1
/arcbk/arch_1_76767.arc,536488944,74,1
/arcbk/arch_1_76768.arc,536491532,74,1
/arcbk/arch_1_76769.arc,536491560,74,1
/arcbk/arch_1_76770.arc,536490052,74,1
/arcbk/arch_1_76771.arc,536491616,74,1
/arcbk/arch_1_76772.arc,536491644,74,1
/arcbk/arch_1_76773.arc,536491672,74,1
/arcbk/arch_1_76776.arc,536491756,74,1
/arcbk/arch_1_76777.arc,536491784,74,1
/arcbk/arch_1_76778.arc,536491812,74,1
/arcbk/arch_1_76779.arc,536491840,74,1
/arcbk/arch_1_76780.arc,536491868,74,1
/arcbk/arch_1_76781.arc,536490360,74,1
/arcbk/arch_1_76782.arc,536491924,74,1
/arcbk/arch_1_76783.arc,536491952,74,1
/arcbk/arch_1_76784.arc,536491980,74,1
/arcbk/arch_1_76785.arc,536492008,74,1
/arcbk/arch_1_76786.arc,536492036,74,1
/arcbk/arch_1_76787.arc,536492064,74,1
/arcbk/arch_1_76788.arc,536492092,74,1
/arcbk/arch_1_76789.arc,536492120,74,1
/arcbk/arch_1_76790.arc,536492148,74,1
/arcbk/arch_1_76791.arc,536492176,74,1
/arcbk/arch_1_76794.arc,4646040,74,1
/arcbk/arch_1_76795.arc,536492288,74,1
/arcbk/arch_1_76826.arc,536493156,74,1
/arcbk/arch_1_76827.arc,536493184,74,1
/arcbk/arch_1_76828.arc,536493212,74,1
/arcbk/arch_1_76829.arc,536493240,74,1
/arcbk/arch_1_76830.arc,536493268,74,1
/arcbk/arch_1_76831.arc,536493296,74,1
/arcbk/arch_1_76838.arc,536493492,74,1
/arcbk/arch_1_76839.arc,536493520,74,1
/arcbk/arch_1_76840.arc,536493548,74,1
/arcbk/arch_1_76841.arc,536493576,74,1
/arcbk/arch_1_76842.arc,536493604,74,1
/arcbk/arch_1_76843.arc,536493632,74,1
/arcbk/arch_1_76844.arc,536493660,74,1
/arcbk/arch_1_76845.arc,536493688,74,1
/arcbk/arch_1_76846.arc,536493716,74,1
/arcbk/arch_1_76849.arc,536493800,74,1
/arcbk/arch_1_76850.arc,536493828,74,1
/arcbk/arch_1_76851.arc,536493856,74,1
/arcbk/arch_1_76852.arc,536493884,74,1
/arcbk/arch_1_76853.arc,536493912,74,1
/arcbk/arch_1_76856.arc,886952,74,1
/arcbk/arch_1_76857.arc,536494024,74,1
/arcbk/arch_1_76858.arc,536488420,74,1
/arcbk/arch_1_76888.arc,536494892,74,1
/arcbk/arch_1_76889.arc,536494920,74,1
/arcbk/arch_1_76890.arc,536494948,74,1
/arcbk/arch_1_76891.arc,536494976,74,1
/arcbk/arch_1_76892.arc,536495004,74,1
/arcbk/arch_1_76893.arc,536495032,74,1
/arcbk/arch_1_76894.arc,536495060,74,1
/arcbk/arch_1_76897.arc,536495144,74,1
/arcbk/arch_1_76898.arc,536495172,74,1
/arcbk/arch_1_76904.arc,536495340,74,1
/arcbk/arch_1_76905.arc,536495368,74,1
/arcbk/arch_1_76906.arc,536495396,74,1
/arcbk/arch_1_76909.arc,536495480,74,1
/arcbk/arch_1_76910.arc,536495508,74,1
/arcbk/arch_1_76911.arc,536495536,74,1
/arcbk/arch_1_76912.arc,536495564,74,1
/arcbk/arch_1_76913.arc,536495592,74,1
/arcbk/arch_1_76914.arc,536495620,74,1
/arcbk/arch_1_76915.arc,536495648,74,1
/arcbk/arch_1_76916.arc,536495676,74,1
/arcbk/arch_1_76917.arc,303244688,74,1
/arcbk/arch_1_76918.arc,1097108,74,1
/arcbk/arch_1_76919.arc,536495760,74,1
/arcbk/arch_1_76920.arc,536495788,74,1
/arcbk/arch_1_76950.arc,536496116,74,1
/arcbk/arch_1_76951.arc,536496656,74,1
/arcbk/arch_1_76952.arc,536496684,74,1
/arcbk/arch_1_76953.arc,536496712,74,1
